id_venta,fecha,cliente,ciudad,producto,categoria,cantidad,precio_unitario,total_venta,metodo_pago
28345,2023-09-17,Samuel de Garcia,Santa Cruz de Tenerife,Auriculares,Periféricos,6,571.63,3429.78,Tarjeta
28346,2023-05-14,Bienvenida Mosquera-Donoso,Castellón,Laptop,Oficina,6,945.19,5671.14,Tarjeta
28347,2023-06-04,Trini Arteaga Zamorano,Santa Cruz de Tenerife,Mouse,Accesorios,7,346.44,2425.08,PayPal
28348,2025-01-28,Dafne Uribe,Guipúzcoa,Disco SSD,Tecnología,6,1295.43,7772.58,Tarjeta
28349,2023-03-30,Julio Robles Cruz,Baleares,Webcam,Periféricos,2,1540.94,3081.88,PayPal
28350,2024-09-17,Abigaíl de Valentín,Navarra,Memoria RAM,Tecnología,8,1902.8,15222.4,PayPal
28351,2024-09-18,Paula Granados Ramos,Alicante,Mouse,Periféricos,10,886.08,8860.8,Tarjeta
28352,2024-10-20,Nuria Casado-Lloret,Palencia,Memoria RAM,Accesorios,1,538.49,538.49,Efectivo
28353,2024-05-17,Francisco Robles-Cases,Lleida,Impresora,Periféricos,10,1641.63,16416.3,Efectivo
28354,2023-12-10,Pánfilo Alvarez Corbacho,Salamanca,Memoria RAM,Accesorios,5,1624.41,8122.05,Tarjeta
28355,2023-12-07,María Ángeles Abellán Giménez,Soria,Impresora,Accesorios,5,55.71,278.55,PayPal
28356,2024-08-12,Herberto Anguita,Tarragona,Monitor,Accesorios,9,407.92,3671.28,PayPal
28357,2023-01-01,Adelia Malo-Ávila,Soria,Laptop,Periféricos,1,1836.0,1836.0,Efectivo
28358,2024-03-22,Luis Miguel Bautista Quintanilla Paredes,Zamora,Laptop,Accesorios,5,252.31,1261.55,Efectivo
28359,2024-01-29,Venceslás Romero Ferreras,Baleares,Memoria RAM,Accesorios,10,1029.2,10292.0,Efectivo
28360,2025-02-01,Luciana Gracia,Palencia,Laptop,Accesorios,3,1108.29,3324.87,Transferencia
28361,2023-05-24,Zacarías Recio,Salamanca,Tablet,Oficina,1,1400.57,1400.57,Transferencia
28362,2023-03-29,Buenaventura Eligio Samper Blanch,Lleida,Tablet,Accesorios,5,1901.1,9505.5,PayPal
28363,2025-03-20,Carlos Durán Amigó,Cantabria,Impresora,Periféricos,8,2032.63,16261.04,Efectivo
28364,2023-03-23,Ale Cánovas Gracia,Murcia,Teclado,Oficina,2,364.46,728.92,PayPal
28365,2023-04-07,Cristian Toro-Alcázar,Zaragoza,Disco SSD,Accesorios,5,2345.02,11725.1,Efectivo
28366,2023-03-11,Albino Iriarte Miralles,Barcelona,Mouse,Tecnología,9,489.49,4405.41,Transferencia
28367,2025-01-21,Cleto Garriga Garrido,La Rioja,Memoria RAM,Oficina,10,705.7,7057.0,PayPal
28368,2023-07-18,Cintia Adelaida Barranco Oliva,Burgos,Auriculares,Accesorios,7,184.62,1292.34,Transferencia
28369,2024-09-16,Olegario Quiroga,Ourense,Impresora,Oficina,5,1904.37,9521.85,PayPal
28370,2023-03-01,Adrián Llanos Torrent,Madrid,Auriculares,Accesorios,9,282.57,2543.13,Tarjeta
28371,2025-03-25,Nydia del Almansa,Pontevedra,Webcam,Periféricos,6,694.3,4165.8,Transferencia
28372,2023-02-12,Gabino Sánchez,Melilla,Tablet,Oficina,8,874.69,6997.52,PayPal
28373,2024-12-25,Maricela Polo Ordóñez,Jaén,Tablet,Oficina,3,2111.31,6333.93,Transferencia
28374,2024-08-16,Vito Sola Cervantes,Granada,Tablet,Accesorios,9,761.28,6851.52,PayPal
28375,2025-01-17,Aarón Cueto Bilbao,Las Palmas,Memoria RAM,Accesorios,9,849.01,7641.09,Efectivo
28376,2024-09-06,Fernando Maza Salvador,Las Palmas,Webcam,Accesorios,9,2124.27,19118.43,Efectivo
28377,2025-04-03,Obdulia Crespi,La Rioja,Disco SSD,Tecnología,10,812.21,8122.1,PayPal
28378,2025-04-09,Américo Vicens Meléndez,Valencia,Mouse,Oficina,4,437.01,1748.04,Transferencia
28379,2023-01-02,Caridad Perea Pastor,Girona,Webcam,Periféricos,5,1400.66,7003.3,Tarjeta
28380,2023-09-12,Itziar Eusebia Echevarría Alvarado,Las Palmas,Tablet,Tecnología,6,494.06,2964.36,Tarjeta
28381,2024-12-24,Olga Lara Pujol,Santa Cruz de Tenerife,Tablet,Periféricos,3,504.6,1513.8,Transferencia
28382,2023-06-15,Gerardo Fuertes Exposito,Valencia,Tablet,Accesorios,9,1021.53,9193.77,Tarjeta
28383,2023-07-09,Amarilis Marisa Paz Armas,Alicante,Monitor,Accesorios,9,996.97,8972.73,Tarjeta
28384,2025-01-06,Alex Domínguez Alcaraz,Pontevedra,Tablet,Periféricos,4,339.04,1356.16,Efectivo
28385,2023-09-13,Samuel Villaverde Cifuentes,Navarra,Disco SSD,Periféricos,8,2160.09,17280.72,Transferencia
28386,2023-11-27,Perlita Lorena Barral Montenegro,Girona,Mouse,Accesorios,1,41.85,41.85,Tarjeta
28387,2023-12-31,Esther Fortuny Abella,Lugo,Mouse,Periféricos,5,1216.78,6083.9,Efectivo
28388,2024-02-05,Baldomero Maldonado Martorell,Zaragoza,Impresora,Accesorios,6,1760.2,10561.2,Transferencia
28389,2023-03-27,Carla Azahara Abella Pineda,Alicante,Webcam,Accesorios,8,2285.18,18281.44,PayPal
28390,2023-04-26,Apolonia Sarita Echevarría Larrea,Cuenca,Mouse,Periféricos,7,932.03,6524.21,Tarjeta
28391,2023-09-13,Clímaco Chacón-Elorza,Castellón,Tablet,Tecnología,6,1698.66,10191.96,PayPal
28392,2024-01-02,Arcelia Juan Palacio,Jaén,Mouse,Accesorios,10,2350.84,23508.4,Tarjeta
28393,2025-03-23,Benigno Lucas,Burgos,Monitor,Tecnología,8,838.53,6708.24,Efectivo
28394,2024-10-22,Virgilio Gimeno Huerta,Ciudad,Teclado,Tecnología,5,388.99,1944.95,Tarjeta
28395,2023-04-28,Abilio Olivares Corbacho,Huesca,Laptop,Periféricos,7,443.24,3102.68,Efectivo
28396,2024-06-14,Leonardo del Chaves,La Rioja,Teclado,Periféricos,9,2031.89,18287.01,PayPal
28397,2024-06-01,Luciano Amando Rubio Rico,Álava,Memoria RAM,Accesorios,9,82.02,738.18,Transferencia
28398,2024-01-27,Anastasia Catalá Feijoo,Granada,Monitor,Oficina,2,700.45,1400.9,PayPal
28399,2025-02-14,Albano Mariño Español,Almería,Memoria RAM,Oficina,3,1969.33,5907.99,Efectivo
28400,2023-02-09,Onofre Serna-Ferrando,Salamanca,Disco SSD,Oficina,8,2486.14,19889.12,Tarjeta
28401,2024-02-21,Daniela Cazorla Jerez,Ciudad,Memoria RAM,Accesorios,6,249.64,1497.84,Efectivo
28402,2023-12-04,Verónica Alegre Guardia,Granada,Laptop,Oficina,7,250.76,1755.32,Efectivo
28403,2024-06-10,Victor Vargas Daza,Salamanca,Memoria RAM,Oficina,10,846.6,8466.0,Tarjeta
28404,2024-06-06,Úrsula Blázquez Salmerón,Burgos,Impresora,Periféricos,5,1262.84,6314.2,Efectivo
28405,2024-09-17,Josefina Abril,Barcelona,Auriculares,Tecnología,5,648.94,3244.7,Tarjeta
28406,2024-06-10,Lupe Tur Carpio,La Coruña,Memoria RAM,Accesorios,4,1585.32,6341.28,Tarjeta
28407,2024-02-01,Florencia Feliu-Lastra,Guadalajara,Mouse,Accesorios,7,402.52,2817.64,Transferencia
28408,2025-01-13,Rebeca Castells Morillo,Salamanca,Teclado,Accesorios,7,1299.0,9093.0,Efectivo
28409,2023-04-10,Bernardita Maxi Beltrán Montaña,Segovia,Auriculares,Tecnología,7,440.27,3081.89,PayPal
28410,2023-01-01,María Ángeles Izaguirre Robles,La Coruña,Disco SSD,Periféricos,6,1721.68,10330.08,PayPal
28411,2023-08-29,Gil Benitez Bayona,Ávila,Auriculares,Periféricos,2,60.92,121.84,Transferencia
28412,2024-07-07,Tadeo Eladio Puig Pereira,Guadalajara,Disco SSD,Accesorios,4,1748.6,6994.4,Transferencia
28413,2023-12-30,Casemiro Adadia Ortiz,Cantabria,Mouse,Oficina,5,943.89,4719.45,Tarjeta
28414,2024-10-25,Francisco Javier Cuenca-Tomás,León,Laptop,Tecnología,9,1785.42,16068.78,Efectivo
28415,2024-04-16,Nilda de Reina,Melilla,Disco SSD,Oficina,7,1785.86,12501.02,Efectivo
28416,2024-11-10,Noemí Rosa Bellido Casares,Valladolid,Monitor,Periféricos,4,2496.21,9984.84,Efectivo
28417,2023-02-03,Mariano Pedrero Anglada,Soria,Mouse,Tecnología,5,1911.08,9555.4,Transferencia
28418,2023-02-12,Judith Puente Baena,Huesca,Memoria RAM,Oficina,6,651.69,3910.14,Transferencia
28419,2024-12-24,Cruz Lillo-Urrutia,Valencia,Memoria RAM,Periféricos,10,2039.02,20390.2,Transferencia
28420,2025-02-15,Pepe Humberto Bermúdez Burgos,Córdoba,Webcam,Accesorios,6,682.49,4094.94,Transferencia
28421,2023-03-19,Nicolasa Lledó Mariscal,Córdoba,Monitor,Accesorios,6,828.26,4969.56,PayPal
28422,2023-04-12,Nilo Aguilera Vidal,Ciudad,Tablet,Periféricos,3,1620.27,4860.81,PayPal
28423,2025-03-28,Desiderio Pinilla Gibert,Ceuta,Auriculares,Tecnología,9,979.04,8811.36,PayPal
28424,2023-08-29,Narcisa Roig-Castelló,Guadalajara,Mouse,Accesorios,9,123.8,1114.2,Efectivo
28425,2024-11-23,Tomás Lara Espejo,Barcelona,Impresora,Tecnología,8,939.28,7514.24,Transferencia
28426,2024-02-14,Fabio Graciano Ricart Revilla,Valencia,Memoria RAM,Periféricos,8,2023.22,16185.76,PayPal
28427,2023-04-23,Bartolomé Quintanilla Fuentes,Lugo,Memoria RAM,Tecnología,6,1534.46,9206.76,Transferencia
28428,2024-06-21,Esther Antón Rozas,Ciudad,Impresora,Periféricos,3,2359.16,7077.48,Efectivo
28429,2025-01-17,Augusto Larrañaga,Melilla,Mouse,Periféricos,4,802.86,3211.44,Efectivo
28430,2024-08-21,Calista Cabezas,Palencia,Teclado,Periféricos,4,1844.4,7377.6,PayPal
28431,2023-10-11,Victoriano Garcés Mulet,Vizcaya,Disco SSD,Tecnología,9,1375.26,12377.34,PayPal
28432,2024-01-31,Roberto Herranz Reguera,Alicante,Impresora,Oficina,1,558.33,558.33,Tarjeta
28433,2023-12-05,Ruperta Alcolea-Rovira,Guadalajara,Disco SSD,Tecnología,2,367.09,734.18,Tarjeta
28434,2025-03-29,Máximo Teo Téllez Seguí,Badajoz,Teclado,Periféricos,2,64.93,129.86,Tarjeta
28435,2024-04-27,Lucas Moya Almazán,Valladolid,Monitor,Accesorios,4,95.18,380.72,Tarjeta
28436,2023-10-17,Román Sales Duarte,Ciudad,Monitor,Oficina,7,782.98,5480.86,Transferencia
28437,2023-12-29,Carlito de Mate,Valladolid,Mouse,Oficina,2,1329.4,2658.8,Transferencia
28438,2024-09-25,Miguel Ángel Requena-Bárcena,Ciudad,Laptop,Periféricos,6,2363.67,14182.02,Tarjeta
28439,2023-03-14,Julieta Solís Ramírez,Ciudad,Mouse,Oficina,1,673.52,673.52,Tarjeta
28440,2024-11-26,Soledad del Peláez,Málaga,Disco SSD,Periféricos,7,144.61,1012.27,PayPal
28441,2024-10-12,Glauco Gras Madrigal,Vizcaya,Auriculares,Oficina,4,640.4,2561.6,Efectivo
28442,2023-07-13,Che Lucas Benavente Nebot,La Rioja,Impresora,Tecnología,1,1163.06,1163.06,PayPal
28443,2024-05-03,Gema Guardiola Velázquez,Guipúzcoa,Mouse,Tecnología,7,2401.95,16813.65,Tarjeta
28444,2025-02-15,Federico Robledo,Huelva,Memoria RAM,Tecnología,7,887.01,6209.07,Efectivo
28445,2024-11-29,Oriana Robledo-Asenjo,Almería,Mouse,Accesorios,1,318.65,318.65,Efectivo
28446,2025-03-08,Reyes Ibáñez Palomar,Huesca,Monitor,Tecnología,6,2353.11,14118.66,Tarjeta
28447,2024-01-08,Hernán Bertrán Badía,Palencia,Webcam,Oficina,4,2080.53,8322.12,Transferencia
28448,2023-05-17,Amarilis Alfonso Sancho,La Rioja,Tablet,Tecnología,5,1795.3,8976.5,PayPal
28449,2024-02-28,Paola Domínguez Reina,Navarra,Teclado,Tecnología,9,241.91,2177.19,PayPal
28450,2024-12-09,Fanny de Fábregas,Ávila,Tablet,Accesorios,2,2150.7,4301.4,Efectivo
28451,2024-01-02,Nicolás Salvador Mármol,Alicante,Auriculares,Accesorios,4,1041.99,4167.96,Tarjeta
28452,2023-04-17,Graciela Murcia Villanueva,Alicante,Disco SSD,Tecnología,7,1303.56,9124.92,PayPal
28453,2023-04-27,Ágata Castañeda Mendoza,Lugo,Disco SSD,Accesorios,9,2089.55,18805.95,Tarjeta
28454,2024-07-13,Fortunata Villa Llamas,Zaragoza,Teclado,Tecnología,6,2113.61,12681.66,Tarjeta
28455,2023-01-08,Anastasia Reyes Cepeda,Valencia,Monitor,Tecnología,7,647.59,4533.13,Tarjeta
28456,2024-03-15,Galo del Palacio,Jaén,Mouse,Periféricos,9,1367.43,12306.87,Transferencia
28457,2024-06-23,Iris Badía Miró,Salamanca,Impresora,Oficina,8,997.39,7979.12,PayPal
28458,2024-04-20,Noelia Gámez Alcolea,Murcia,Monitor,Tecnología,2,177.6,355.2,Transferencia
28459,2024-07-29,Gala del Neira,Ourense,Teclado,Oficina,2,837.07,1674.14,Tarjeta
28460,2024-11-20,Chuy Manzanares Villalba,Málaga,Disco SSD,Periféricos,4,748.32,2993.28,Tarjeta
28461,2024-09-12,Clímaco Pons Carretero,Navarra,Memoria RAM,Periféricos,5,2200.42,11002.1,Efectivo
28462,2024-07-26,Jafet Valenzuela Doménech,Pontevedra,Monitor,Accesorios,3,1968.21,5904.63,Tarjeta
28463,2024-07-29,Ana Belén Piquer,Lugo,Webcam,Accesorios,4,1436.55,5746.2,Efectivo
28464,2024-09-01,Natanael Báez Barbero,Valladolid,Webcam,Oficina,8,1192.58,9540.64,Efectivo
28465,2024-02-05,César Jimenez,Navarra,Teclado,Accesorios,9,1113.1,10017.9,PayPal
28466,2024-04-27,Severino Pozo Cantero,Guipúzcoa,Laptop,Oficina,5,1520.48,7602.4,Transferencia
28467,2023-11-20,Melchor Benigno Aguirre Andrade,Barcelona,Mouse,Accesorios,10,1526.29,15262.9,Transferencia
28468,2024-03-19,Baltasar Cuenca Blanes,Toledo,Memoria RAM,Periféricos,7,368.46,2579.22,Tarjeta
28469,2024-03-10,Loida Cueto Tirado,Santa Cruz de Tenerife,Mouse,Oficina,6,277.4,1664.4,PayPal
28470,2024-06-11,Priscila Leocadia Alvarado Madrid,Madrid,Mouse,Accesorios,7,1253.97,8777.79,PayPal
28471,2023-01-25,Griselda Puga Torrecilla,Ciudad,Impresora,Accesorios,4,688.28,2753.12,Efectivo
28472,2024-10-26,Pili Solana-Iñiguez,Segovia,Disco SSD,Periféricos,6,713.23,4279.38,Transferencia
28473,2024-01-13,Mateo de Solsona,Salamanca,Auriculares,Tecnología,6,1891.26,11347.56,Efectivo
28474,2023-12-09,Macarena Calvo Sanabria,Cádiz,Monitor,Oficina,8,1006.86,8054.88,Transferencia
28475,2023-03-30,Delfina Alberola,Soria,Disco SSD,Tecnología,3,2163.1,6489.3,PayPal
28476,2023-03-10,Humberto Patiño,La Coruña,Monitor,Tecnología,10,490.38,4903.8,Efectivo
28477,2024-01-14,Samu Haro Dávila,Palencia,Mouse,Tecnología,1,1847.83,1847.83,Tarjeta
28478,2024-04-18,René Redondo Fonseca,Granada,Impresora,Tecnología,3,2304.66,6913.98,Tarjeta
28479,2024-10-09,Anastasia Salas Rebollo,Valencia,Auriculares,Periféricos,10,1070.01,10700.1,PayPal
28480,2024-03-22,Jose Antonio del Cerro,Badajoz,Auriculares,Periféricos,10,2475.17,24751.7,PayPal
28481,2023-12-18,Aarón Folch Revilla,Álava,Monitor,Periféricos,3,2222.16,6666.48,Transferencia
28482,2025-02-09,Ámbar Zamorano-Goicoechea,Ávila,Monitor,Tecnología,3,1343.85,4031.55,PayPal
28483,2023-09-20,Godofredo Tapia Téllez,Cádiz,Mouse,Tecnología,8,947.51,7580.08,PayPal
28484,2025-01-19,Sosimo Gómez Muñoz,Málaga,Teclado,Tecnología,3,1385.35,4156.05,Efectivo
28485,2025-03-28,Juan José Lara Franco,Tarragona,Tablet,Oficina,9,2140.66,19265.94,Tarjeta
28486,2023-01-04,Guiomar Carretero Velázquez,Castellón,Memoria RAM,Periféricos,6,2344.58,14067.48,PayPal
28487,2024-06-03,Balduino Lillo Gómez,La Coruña,Webcam,Oficina,7,1674.79,11723.53,Tarjeta
28488,2023-07-14,Margarita Heras Pelayo,Cuenca,Memoria RAM,Periféricos,2,2251.16,4502.32,Efectivo
28489,2023-02-20,Florina Falcó Rios,Navarra,Auriculares,Tecnología,7,1420.82,9945.74,Efectivo
28490,2024-09-04,Matilde Rosa María Jurado Bertrán,Huesca,Impresora,Tecnología,3,1425.41,4276.23,PayPal
28491,2024-12-31,Nilda del Ayuso,Ciudad,Auriculares,Oficina,6,648.37,3890.22,Tarjeta
28492,2023-01-27,Bernardino Sebastián Briones Cerdá,La Coruña,Memoria RAM,Tecnología,3,2116.39,6349.17,Tarjeta
28493,2025-01-13,Verónica Tamarit Pellicer,Granada,Memoria RAM,Oficina,4,1559.23,6236.92,Tarjeta
28494,2023-04-27,Abel Frías Villegas,Alicante,Mouse,Accesorios,5,1508.92,7544.6,Transferencia
28495,2025-04-09,Lilia Andrade,Madrid,Memoria RAM,Oficina,4,2131.92,8527.68,Tarjeta
28496,2024-08-27,Guadalupe Palau,Málaga,Mouse,Periféricos,10,1664.37,16643.7,Efectivo
28497,2023-10-18,José Ángel García,Tarragona,Mouse,Periféricos,4,1503.8,6015.2,PayPal
28498,2024-02-06,Tomás Barrio Amor,Valencia,Memoria RAM,Oficina,8,1268.44,10147.52,Efectivo
28499,2023-03-15,Nando Sancho Barral,Cádiz,Laptop,Tecnología,7,833.89,5837.23,Transferencia
28500,2024-09-02,Valentín Carro Gutiérrez,Melilla,Auriculares,Tecnología,8,938.03,7504.24,PayPal
28501,2024-05-27,Ileana Lamas Medina,Zaragoza,Disco SSD,Tecnología,2,1008.85,2017.7,Tarjeta
28502,2024-06-22,Visitación Ortega Lumbreras,Navarra,Disco SSD,Accesorios,7,72.45,507.15,Transferencia
28503,2023-01-18,Javi Coello Marín,Huelva,Tablet,Accesorios,3,1413.95,4241.85,Transferencia
28504,2023-06-09,Liliana Paz Somoza,Málaga,Tablet,Tecnología,9,1614.69,14532.21,Transferencia
28505,2023-04-25,Francisca Bustamante Garay,Cádiz,Monitor,Oficina,3,369.05,1107.15,Efectivo
28506,2023-09-15,Reyes Lumbreras Buendía,Melilla,Tablet,Oficina,9,1632.69,14694.21,PayPal
28507,2025-04-08,Rita Flor Rocha Gomila,Tarragona,Disco SSD,Oficina,9,228.6,2057.4,PayPal
28508,2023-11-13,Ruy de Talavera,Palencia,Laptop,Tecnología,1,42.86,42.86,Transferencia
28509,2023-11-25,Luís Jerez,Granada,Memoria RAM,Periféricos,4,80.13,320.52,Efectivo
28510,2024-12-01,Socorro de Porcel,Soria,Memoria RAM,Periféricos,2,1443.83,2887.66,Tarjeta
28511,2024-03-20,Sandra Iñiguez Córdoba,Ourense,Webcam,Tecnología,10,1345.2,13452.0,Transferencia
28512,2023-09-02,Juana Fábregas Serrano,Tarragona,Monitor,Periféricos,3,1204.96,3614.88,Tarjeta
28513,2024-02-28,Aurora Flores Carbajo,Almería,Tablet,Accesorios,9,2279.05,20511.45,Transferencia
28514,2024-07-07,Josefina Rico Valdés,Lleida,Impresora,Periféricos,1,1193.0,1193.0,Efectivo
28515,2024-04-11,Pascuala Agudo Prats,Ciudad,Teclado,Periféricos,9,113.44,1020.96,Transferencia
28516,2024-04-22,Teo Arco Leiva,Córdoba,Teclado,Tecnología,9,320.82,2887.38,Transferencia
28517,2025-02-21,Flavia Julián Aguirre,Baleares,Tablet,Accesorios,5,1021.66,5108.3,PayPal
28518,2023-09-08,Chus de Páez,Badajoz,Memoria RAM,Periféricos,6,1124.36,6746.16,Transferencia
28519,2024-12-17,Hilario Lumbreras Menéndez,Palencia,Disco SSD,Oficina,6,2410.41,14462.46,PayPal
28520,2024-06-03,Ale Mateo Amores,Zaragoza,Disco SSD,Periféricos,10,484.41,4844.1,PayPal
28521,2025-04-19,Antonio Sanabria Gargallo,Granada,Disco SSD,Tecnología,10,2268.42,22684.2,Efectivo
28522,2023-11-10,Montserrat Moreno Godoy,Córdoba,Laptop,Tecnología,4,582.59,2330.36,PayPal
28523,2024-11-22,Celestino Carrasco Sedano,León,Tablet,Periféricos,6,2411.6,14469.6,Tarjeta
28524,2023-07-05,Graciana Azcona Blanca,Almería,Impresora,Tecnología,2,1575.93,3151.86,PayPal
28525,2023-03-22,Teodora del Villegas,Guipúzcoa,Laptop,Oficina,5,1444.25,7221.25,Transferencia
28526,2023-06-28,Arcelia Falcó Jaume,Ciudad,Teclado,Accesorios,8,954.78,7638.24,Efectivo
28527,2023-04-22,Imelda Ayuso Prado,Segovia,Laptop,Tecnología,1,1154.03,1154.03,Tarjeta
28528,2023-06-30,Xavier Bravo Palomar,Castellón,Teclado,Periféricos,4,2164.9,8659.6,Tarjeta
28529,2024-03-24,Victor Querol Arnau,León,Auriculares,Accesorios,6,1383.6,8301.6,Efectivo
28530,2023-08-21,Valentín Hidalgo Vázquez,Barcelona,Disco SSD,Accesorios,6,252.26,1513.56,Efectivo
28531,2024-06-02,Ainoa Reig Canales,Palencia,Mouse,Oficina,4,1127.54,4510.16,Transferencia
28532,2023-12-23,Cristian del Moreno,Barcelona,Impresora,Accesorios,4,633.86,2535.44,Transferencia
28533,2023-09-12,Iris Palacio Abril,Burgos,Tablet,Tecnología,8,2341.25,18730.0,PayPal
28534,2025-03-15,Adriana Velasco Fabregat,Burgos,Webcam,Accesorios,10,922.78,9227.8,Efectivo
28535,2023-09-13,Hilario Rodríguez Calderon,Jaén,Auriculares,Accesorios,3,1640.11,4920.33,Efectivo
28536,2024-06-01,Abilio Moraleda Mir,Burgos,Disco SSD,Oficina,10,1492.94,14929.4,Tarjeta
28537,2024-03-14,Anastasio Pinto Aller,Salamanca,Mouse,Tecnología,8,1736.63,13893.04,Tarjeta
28538,2023-08-10,Patricia Ribes,Ourense,Disco SSD,Periféricos,2,1368.32,2736.64,Transferencia
28539,2025-03-17,Pili Casanova Mulet,Guadalajara,Webcam,Oficina,3,2215.16,6645.48,Transferencia
28540,2025-03-27,Humberto Parra Espejo,Huelva,Laptop,Tecnología,10,1758.56,17585.6,Efectivo
28541,2024-11-27,Armida Galan Bustamante,Palencia,Impresora,Periféricos,4,858.97,3435.88,Transferencia
28542,2024-10-12,Lino del Vives,Girona,Memoria RAM,Periféricos,10,1015.72,10157.2,Efectivo
28543,2025-01-02,Chema Anaya Rosado,Granada,Laptop,Oficina,3,1820.37,5461.11,Efectivo
28544,2024-09-07,Espiridión del Moliner,Valencia,Memoria RAM,Tecnología,3,2244.77,6734.31,Transferencia
28545,2025-03-02,Selena Jáuregui Zabaleta,Huelva,Monitor,Tecnología,5,1727.08,8635.4,PayPal
28546,2023-04-25,Encarnacion Feliciana Ribera Laguna,Lleida,Tablet,Accesorios,7,230.77,1615.39,Tarjeta
28547,2023-05-09,Ramón del Alvarez,Badajoz,Mouse,Tecnología,7,1247.87,8735.09,Efectivo
28548,2025-01-06,Lucho Terrón Bermúdez,Ourense,Memoria RAM,Tecnología,7,420.9,2946.3,PayPal
28549,2023-08-15,Luz Rojas Morales,Jaén,Teclado,Oficina,4,2019.62,8078.48,Transferencia
28550,2023-02-23,Fermín Boada,Ciudad,Teclado,Tecnología,7,1916.84,13417.88,Tarjeta
28551,2023-05-28,Flor Lopez Arnau,La Rioja,Auriculares,Tecnología,6,1847.33,11083.98,Transferencia
28552,2023-11-28,Cipriano Folch Peinado,Huesca,Laptop,Periféricos,7,1623.76,11366.32,PayPal
28553,2024-08-17,Jose Luis Carreras Iglesia,Valencia,Memoria RAM,Oficina,9,1656.93,14912.37,Efectivo
28554,2025-03-26,Petrona Ibarra Acuña,Soria,Laptop,Tecnología,4,527.83,2111.32,PayPal
28555,2025-02-26,Epifanio Vara,Zaragoza,Laptop,Oficina,3,2016.93,6050.79,Transferencia
28556,2024-05-07,Galo Miró Lopez,Sevilla,Mouse,Accesorios,7,990.65,6934.55,Transferencia
28557,2025-04-17,Daniela Bilbao Vigil,Badajoz,Monitor,Tecnología,2,2153.71,4307.42,Tarjeta
28558,2025-03-22,Ramón Pelayo-Fortuny,Lleida,Impresora,Oficina,6,1694.62,10167.72,PayPal
28559,2024-09-11,Elvira Ema Huerta Castilla,Santa Cruz de Tenerife,Impresora,Oficina,4,214.05,856.2,PayPal
28560,2025-03-15,Adán Alemán Mateos,Santa Cruz de Tenerife,Tablet,Periféricos,6,210.17,1261.02,Transferencia
28561,2024-04-29,Jerónimo Celso Valls Falcó,Huesca,Webcam,Tecnología,4,321.54,1286.16,Efectivo
28562,2024-09-19,Andrea Julieta Guzmán Parejo,Asturias,Impresora,Accesorios,8,1247.05,9976.4,Efectivo
28563,2023-04-04,Rosenda Bautista-Larrañaga,La Coruña,Auriculares,Periféricos,2,2278.52,4557.04,Transferencia
28564,2024-07-07,Maximiliano Maximiliano Luna Gimeno,Jaén,Memoria RAM,Accesorios,5,2171.44,10857.2,PayPal
28565,2024-05-29,Rosalía Tur,Baleares,Disco SSD,Accesorios,1,817.28,817.28,Transferencia
28566,2024-01-14,Estela Vila Jover,Melilla,Webcam,Tecnología,10,1506.19,15061.9,Transferencia
28567,2024-03-24,León de Gutiérrez,Badajoz,Disco SSD,Periféricos,6,1623.89,9743.34,PayPal
28568,2025-02-01,Luciana Garriga,Zaragoza,Laptop,Periféricos,3,187.39,562.17,Tarjeta
28569,2024-09-16,Aitor Alberto Sureda,Vizcaya,Monitor,Accesorios,7,1058.73,7411.11,Tarjeta
28570,2023-06-25,Amarilis de Villalonga,Almería,Laptop,Accesorios,6,2302.69,13816.14,Efectivo
28571,2024-09-06,María Carmen Abad-Macías,Cáceres,Laptop,Oficina,1,2274.79,2274.79,PayPal
28572,2024-09-30,Almudena del Folch,Granada,Webcam,Periféricos,7,777.13,5439.91,Tarjeta
28573,2023-03-13,Adelardo Calisto Matas Álvarez,Cuenca,Laptop,Accesorios,9,758.15,6823.35,Tarjeta
28574,2024-02-05,Ágata Solera-Blázquez,Badajoz,Webcam,Periféricos,6,2362.29,14173.74,Tarjeta
28575,2024-09-24,Pepe Lara,Murcia,Laptop,Accesorios,3,610.93,1832.79,Tarjeta
28576,2025-03-14,Julie Vives Chacón,Huelva,Laptop,Tecnología,7,501.37,3509.59,Transferencia
28577,2024-06-14,Maribel Ávila Bonilla,Melilla,Laptop,Periféricos,4,2332.52,9330.08,PayPal
